combined,id,lat,lng,overhead,sv,has_sv,reason
3,R00378,37.129182,-122.120444,-1,5,True,"[encroach, severity 6/10] Conductors run left-to-right across the upper portion of the frame with dense foliage on the left crowding close to the wires, but I cannot confirm direct contact or clear overhang due to the dense background canopy obscuring the exact wire path. Vegetation appears within the envelope beside the line; capping at 6 given the ambiguous geometry."
3,R00379,37.129198,-122.132326,-1,5,True,"[tall_nearby, severity 3/10] A single conductor is faintly visible in the upper left crossing the frame, but no clear conductor path is discernible through the scene. Tall redwoods and dense roadside vegetation are present near the line but no direct contact or overhang can be confirmed. Wire path is largely unclear, so rating is limited."
3,R00382,37.129353,-122.123096,-1,5,True,"[encroach, severity 5/10] Conductors run along the left side of the road with tall redwoods and dense foliage close beside the wire path on the left. Vegetation appears beside rather than directly overhanging the lines, and background canopy behind wires makes contact unclear. Rating in the beside-envelope range."
3,R00385,37.129469,-122.112822,-1,5,True,"[encroach, severity 6/10] Conductors run from the pole across the road toward tall redwoods on the right. Dense foliage is immediately adjacent to the wires within the envelope, but the actual wire path against the dark canopy is hard to trace, so contact/overhang cannot be confirmed. Capped at 6 due to unclear geometry."
3,R00394,37.129859,-122.123342,-1,5,True,"[encroach, severity 6/10] Conductors run across the road on the right side near tall redwoods and dense canopy. Foliage appears close to and possibly beside the wire path, but backlighting and background canopy make it hard to confirm actual overhang or contact. Capping at 6 due to unclear wire-vegetation geometry."
3,R00396,37.129913,-122.133925,-1,5,True,"[tall_nearby, severity 4/10] Conductors span across the road with tall redwoods on both sides. The wires cross open sky with visible separation from the surrounding canopy; no branches clearly overhang or touch the lines. Tall trees are near the line but with apparent clearance, warranting a tall_nearby rating."
3,R00401,37.130249,-122.134238,-1,5,True,"[tall_nearby, severity 4/10] Conductors span across the road with tall conifers on both sides. The trees show visible separation from the wires; no branches clearly overhang or contact the conductors. Background canopy is behind the wire path, not touching it."
3,R00407,37.130500,-122.122328,-1,5,True,"[tall_nearby, severity 4/10] Conductors run diagonally across upper right of frame. Tall redwoods flank the line on the right, but the visible spans show separation from foliage. Dense canopy is mostly behind/beside the wires rather than in contact or directly overhanging."
3,R00415,37.131024,-122.135552,-1,5,True,"[encroach, severity 5/10] Faint conductors are visible on the right side running above the road with dense redwood and mixed foliage growing close beside them. Vegetation appears to encroach into the envelope alongside the wires, but no clear overhang or contact geometry is discernible given the thin, low-contrast wire path."
3,R00418,37.131089,-122.110491,-1,5,True,"[encroach, severity 6/10] Conductors run along the left side of the road with dense redwood/conifer foliage immediately beside them, within the clearance envelope. Some limbs on the upper left appear close to the wire path, but bright backlighting makes it hard to confirm actual overhang or contact, so capping at 6."
3,R00419,37.131147,-122.107715,-1,5,True,"[encroach, severity 6/10] Conductors run from the utility pole at center-right across the frame. Large deciduous tree foliage on the right is very close to the line path, appearing within the clearance envelope, but background canopy makes true separation hard to confirm. No definitive overhang or contact geometry visible, so capped at 6."
3,R00420,37.131154,-122.123483,-1,5,True,"[tall_nearby, severity 4/10] A conductor is faintly visible spanning the upper left across the road, with dense redwood canopy nearby. Tall trees are close to the line but no clear branch overhang or contact is discernible; the wire path is thin and partly obscured, so separation appears maintained."
3,R00421,37.131198,-122.134220,-1,5,True,"[tall_nearby, severity 4/10] Conductors visible crossing upper-left of frame. Large redwood and roadside foliage are near the line corridor, but the wires pass through open sky with visible separation from the dense vegetation. No branches clearly overhang or contact the conductors; tall trees nearby only."
3,R00425,37.131341,-122.119508,-1,5,True,"[tall_nearby, severity 6/10] A utility pole with conductors running left is visible on the right. Tall conifers stand close to the line, and a conductor passes near the tree canopy, but the wire path is thin and partly obscured against background foliage, making direct contact/overhang uncertain. Capping at 6 due to unclear geometry."
3,R00433,37.131597,-122.136574,-1,5,True,"[tall_nearby, severity 4/10] A single conductor spans the road with faint wires visible against the sky. Tall redwoods flank the line on both sides, but the wire path over the roadway shows clear separation from foliage. No branches clearly overhang or contact the conductor; dense canopy is behind, not on, the wire."
3,R00438,37.131906,-122.135476,-1,5,True,"[encroach, severity 6/10] Conductors run along the left side of the road with dense foliage from roadside trees very close to and possibly touching the wire path on the left, but backlighting and overlapping background canopy make it hard to confirm actual contact. Capping at 6 due to unclear wire-vegetation geometry."
3,R00441,37.132007,-122.124812,-1,5,True,"[tall_nearby, severity 4/10] Conductors run along the left side of the road with dense redwood forest nearby on both sides. Tall trees are close to the line but there is visible separation; foliage crowding near wires appears to be background canopy rather than direct overhang or contact. No branch clearly touches or overhangs a conductor."
3,R00445,37.132223,-122.137381,-1,5,True,"[tall_nearby, severity 4/10] Conductors span the road with tall redwoods and firs flanking both sides. The wires appear to have visible separation from the trees against the open sky; no clear overhang or contact is visible along the wire path. Tall trees near the line but with separation."
3,R00446,37.132235,-122.120028,-1,5,True,"[encroach, severity 6/10] A utility pole is visible on the right with conductors running along the road, and dense tree foliage on the right side grows immediately adjacent to the pole and wire path. Vegetation appears within the ~12 ft envelope beside the conductor, but the wire path is faint against the sky and overhead contact/overhang cannot be clearly confirmed, so severity is capped at 6."
3,R00454,37.132479,-122.137842,-1,5,True,"[encroach, severity 6/10] Conductors span across the scene with dense roadside vegetation on the left. Foliage appears near the wire path on the left side but no clear contact or overhang is confirmed; the large redwood at center-right is close but separation is ambiguous. Rating capped at moderate encroachment given unclear geometry."
3,R00461,37.132748,-122.103650,-1,5,True,"[encroach, severity 6/10] Multiple conductors span the scene with dense trees on the right side close to the line path, but strong sun flare and backlighting obscure the exact wire geometry. Vegetation on the right appears within the envelope beside the conductors, but contact/overhang cannot be confirmed. Capping at 6 due to poor visibility from glare."
3,R00475,37.133384,-122.138764,-1,5,True,"[encroach, severity 5/10] Conductors run along the left side of the road with dense foliage from the left-side trees very close to the wire path. Vegetation appears to be beside/within the envelope on the left, but no clear direct contact or overhang is visible. Backlighting and dense canopy make exact geometry uncertain."
3,R00481,37.133689,-122.102184,-1,5,True,"[tall_nearby, severity 4/10] Conductors run along the left side attached to a pole, but strong sun glare and backlighting obscure the wire path. Large trees are present near the line, yet no clear overhang or contact geometry is visible. Capping at moderate due to poor visibility of the actual conductor-vegetation interaction."
3,R00485,37.133891,-122.126208,-1,5,True,"[encroach, severity 6/10] Tall redwoods on the right stand very close to the conductors crossing the frame, with foliage in the immediate envelope, but no clear direct contact or overhang is visible; the wire path against dense background canopy makes true separation hard to confirm, so capped at 6."
3,R00490,37.134263,-122.126529,-1,5,True,"[encroach, severity 5/10] Conductors run along the left side of the road with dense vegetation crowding the poles and lines on the left. Foliage appears within the clearance envelope beside the wires, but no clear overhang or contact is visible against the bright sky background. Distant trees on the right have visible separation from the line path."
3,R00495,37.134718,-122.126910,-1,5,True,"[tall_nearby, severity 4/10] Conductors run along the right side of the road with tall redwoods and dense forest close by, but there is visible separation between the wires and the foliage. No clear overhang or contact is evident; the trees are simply tall and near the line."
3,R00502,37.135218,-122.128663,-1,5,True,"[tall_nearby, severity 4/10] Conductors run across the upper frame from the pole on the right into dense redwood forest. Tall trees flank the line but the visible wire span shows separation from adjacent foliage; no clear overhang or contact is evident. Background canopy is dense but does not demonstrate direct interaction with the conductors."
3,R00513,37.135879,-122.100742,-1,5,True,"[encroach, severity 6/10] Conductors span the road with dense redwood and mixed forest canopy crowding both sides. Trees on the right appear very close to the wire path in the envelope, but I cannot confirm direct overhang or contact due to overlapping background canopy. Capping at 6 given the ambiguous geometry."
3,R00520,37.136655,-122.141751,-1,5,True,"[encroach, severity 6/10] Conductors run along the right side and cross the frame at upper right; tall redwoods on the right stand immediately adjacent to the line with dense foliage close to the wire path, but true contact or clear overhang cannot be confirmed from this angle. Dense canopy behind wires makes geometry ambiguous, so capping at 6."
3,R00523,37.136949,-122.128195,-1,5,True,"[encroach, severity 5/10] Conductors run along the left side of the road with dense roadside vegetation immediately adjacent. Trees on the left crowd the line corridor within the envelope, but no branch clearly overhangs or contacts the wires; separation above the conductors appears open sky. Rated as beside-the-line encroachment."
3,R00524,37.136987,-122.141242,-1,5,True,"[encroach, severity 6/10] Conductors run across upper frame with a large oak canopy on the left near the line. Backlit sun and dense foliage make the exact wire-to-branch geometry unclear; foliage appears close to the line path but no clear contact or definite overhang can be confirmed, so capped at 6."
3,R00525,37.137085,-122.141927,-1,5,True,"[encroach, severity 6/10] Conductors run diagonally across the upper right and span the road, with dense redwood and mixed foliage crowding close to the line path on the right side. Backlit sun glare and busy canopy make exact wire-to-branch geometry unclear, so severity is capped at 6. Vegetation appears within the envelope beside the wire but no definite contact or clear overhang can be confirmed."
3,R00526,37.137119,-122.100041,-1,5,True,"[encroach, severity 6/10] Conductors run across the frame from the pole on the right. Dense vegetation on the right side is close to the line near the pole, likely within the 12 ft envelope, but no branch clearly overhangs or touches the wires. Much of the apparent proximity is background canopy behind the conductors, so I cannot confirm contact or overhang; capping at 6."
3,R00530,37.137416,-122.128551,-1,5,True,"[encroach, severity 5/10] Conductors span the road with a pole visible mid-frame. Dense trees on both sides sit close to the line, with foliage beside the wires within the envelope, but no clear overhang or contact is visible against the sky-backed wire path."
3,R00539,37.137788,-122.128876,-1,5,True,"[encroach, severity 6/10] Conductors run along the left side of the road with tall trees on both sides. Foliage on the left appears close to the line path but distinct wire-to-branch contact is not clearly visible; dense canopy behind the wires makes geometry ambiguous, so capped at 6."
3,R00540,37.137833,-122.142372,-1,5,True,"[encroach, severity 6/10] Conductors run across the top of the frame with a large redwood trunk rising very close to the wire path on the right, and foliage from adjacent trees is near the lines. However, no branch clearly contacts or overhangs a conductor; the tall redwood beside the line and surrounding canopy place vegetation within the envelope. Capped at 6 due to backlit/unclear wire path against dense canopy."
3,R00543,37.138091,-122.144420,-1,5,True,"[tall_nearby, severity 4/10] Conductors span the road with visible sky background; tall redwoods flank both sides but foliage shows clear separation from the wires. No overhang or contact visible along the wire path."
3,R00544,37.138110,-122.141815,-1,5,True,"[encroach, severity 6/10] Conductors span from the pole at left across the scene toward the right pole. Tall redwoods flank the line on the right side and dense foliage sits close to the wire path, but the geometry is hazy against the bright sky and no clear branch-on-wire contact is visible. Vegetation appears within the envelope beside the line; capping at 6 due to unclear wire path against backlit background."
3,R00546,37.138275,-122.145074,-1,5,True,"[tall_nearby, severity 4/10] Conductors span across the road from the pole at center-right into the tree line. Tall redwoods flank both sides, but the visible wire path shows separation from foliage; no clear overhang or contact at the conductors themselves. Trees are near the line but with visible gaps."
3,R00548,37.138305,-122.129318,-1,5,True,"[encroach, severity 6/10] Multiple conductors span the frame with large redwoods and dense foliage close beside the wire path. Vegetation appears near the lines within the envelope, but no clear direct contact or overhang is confirmable; the dense canopy behind the wires obscures true separation, so capped at 6."
3,R00552,37.138583,-122.128271,-1,5,True,"[encroach, severity 6/10] Conductors span the frame diagonally from upper left toward the right. Dense trees on the left crowd close to the wires and foliage appears within the ~12 ft envelope beside the line, but I cannot confirm direct contact or overhang because the wire path against the busy canopy is ambiguous. Capping at 6 due to unclear geometry."
3,R00554,37.138670,-122.128970,-1,5,True,"[encroach, severity 6/10] Conductors run across the top of the frame and down to a pole on the right; dense redwood foliage on the right side is close to the wire path but the exact geometry is hard to resolve against the background canopy. No clear branch-on-wire contact visible, so capping at 6 for vegetation within the envelope beside the line."
3,R00557,37.138769,-122.100880,-1,5,True,"[encroach, severity 6/10] Conductors run from upper-left down to a pole in mid-frame. Dense foliage sits close beside the wire path, and background canopy behind the lines makes true contact hard to confirm. Wire path partly obscured by vegetation and shadow, so capping at 6; vegetation appears within the envelope but no clear overhang/contact is visible."
3,R00560,37.139226,-122.130169,-1,5,True,"[encroach, severity 6/10] Conductors run along the right side of the road near a large redwood and dense roadside vegetation. Foliage appears close to the line envelope on the right, but no branch clearly overhangs or contacts the wire. Backlighting and canopy behind the wires make the exact geometry hard to confirm, so capping at 6."
3,R00562,37.139593,-122.130517,-1,5,True,"[encroach, severity 6/10] Conductors run along the left/center of the road with dense foliage on the left closely bordering the lines. Vegetation appears beside the wire within the envelope but no clear overhang or contact is visible; background canopy makes exact geometry uncertain, so capped at 6."
3,R00567,37.140341,-122.101475,-1,5,True,"[tall_nearby, severity 4/10] A conductor spans across the upper frame against open sky, with dense redwood canopy on both sides. Tall trees flank the line but I do not see foliage directly overhanging or touching the visible wire span; the canopy appears to have separation from the wire path."
3,R00570,37.140721,-122.131464,-1,5,True,"[encroach, severity 6/10] A conductor runs across the frame from upper left, and dense roadside canopy on both sides crowds near the wire path, particularly on the left where foliage is close to the line. However the exact wire path becomes hard to trace against the bright sky and background canopy, so I cannot confirm overhang or contact; capping at 6 due to unclear geometry."
3,R00573,37.141178,-122.128916,-1,5,True,"[encroach, severity 6/10] A conductor runs from upper left across the frame toward a pole area on the right. Dense vegetation on the left rises close to the wire path, appearing to encroach within the envelope, but much of the apparent contact is background canopy behind the wire. Geometry is ambiguous, so capping at 6."
3,R00575,37.141589,-122.128955,-1,5,True,"[encroach, severity 6/10] Backlit/hazy scene with sun glare obscuring the conductor path. Multiple wires cross the frame with dense foliage (large green tree left, redwoods behind) close to the lines, but the geometry of any direct contact or overhang cannot be confirmed due to glare. Capping at 6 for unclear wire path; vegetation appears within the envelope beside the lines."
3,R00578,37.141852,-122.131777,-1,5,True,"[tall_nearby, severity 4/10] Heavy sun glare/lens flare washes out much of the scene. A conductor appears to span the road around mid-frame with a pole on the right, but tall redwoods flank both sides with apparent separation from the wire. No clear overhang or contact visible; glare limits certainty so capped."
3,R00583,37.142365,-122.131835,-1,5,True,"[encroach, severity 6/10] Conductors run along the left side where dense broadleaf foliage grows immediately adjacent to and possibly touching the wire path, but the exact geometry is obscured by heavy canopy behind the lines, so contact cannot be confirmed. Vegetation is clearly within the envelope beside the wires."
3,R00600,37.143749,-122.134034,-1,5,True,"[encroach, severity 6/10] Conductors span across the upper frame with tall conifers on both sides. Trees on the right appear to grow close to the wire path, within the ~12 ft envelope, but I cannot confirm direct overhang or contact; the wire runs mostly through open sky. Rated as beside-the-line encroachment."
3,R00602,37.144040,-122.131062,-1,5,True,"[encroach, severity 6/10] Conductors run along the left side of the road, and dense foliage crowds close to the wire path on both sides. Vegetation appears within the clearance envelope beside the lines, but I cannot confirm direct overhang or contact given the busy background canopy and distance."
3,R00605,37.144160,-122.102528,-1,5,True,"[tall_nearby, severity 3/10] A thin conductor is faintly visible crossing the road area in the mid-distance, with dense forest surrounding it. Tall trees flank the wire path but no clear branch contact or overhang is discernible; the apparent overlap is mostly background canopy behind the line. Separation appears present, supporting a tall_nearby rating."
3,R00606,37.144200,-122.134101,-1,5,True,"[tall_nearby, severity 6/10] Conductors span across the frame from left toward the pole on the right, with tall redwoods flanking the road. Strong sun flare washes out much of the upper canopy, making the wire path near foliage unclear. Trees are close to the line but no distinct branch overhang or contact can be confidently confirmed, so severity capped at 6."
3,R00608,37.144611,-122.132145,-1,5,True,"[encroach, severity 6/10] Conductors span the road with dense redwood/conifer canopy immediately adjacent on the right side, appearing to encroach into the wire envelope. However, much of the apparent overlap is background canopy behind the wires and the exact geometry of foliage-to-conductor separation is unclear, so severity is capped at 6."
3,R00609,37.144615,-122.130757,-1,5,True,"[tall_nearby, severity 4/10] A single conductor runs diagonally across the upper frame with tall redwoods in the background. The wire appears to have visible separation from foliage; nearby trees are tall but no clear overhang or contact with the conductor is visible against the sky."
3,R00610,37.144626,-122.102681,-1,5,True,"[tall_nearby, severity 4/10] A utility pole and faint conductor line are visible mid-frame along the road, surrounded by tall redwoods and dense roadside vegetation. The wire path is thin and hard to trace, but no clear branch contact or direct overhang is visible; trees are near the line with apparent separation. Capping at moderate due to unclear wire geometry."
3,R00043,37.107140,-122.143119,-1,3,True,"Overhead distribution conductors are clearly visible crossing the sky from upper right toward a pole down the road. Tall trees (including a conifer near the pole and roadside trees) are at or above conductor height within falling distance, though nearest vegetation in the immediate span appears somewhat below and to the side. Trees taller than the line pose fall-in risk."
